timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-04T04:43:34,tf_bench,c99f15ad-908c-4aed-a01c-d419887127bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.43150430900002,0.000222828708315,8.430420974533482e-06,42.5,0.0,4.7530388832092285,0.0003119935691819,0,3.488740792976534e-05,0.0003468809771117,Taiwan,TWN,taipei city,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5259,25.053,12.67477035522461,machine,N,1.0
2025-04-04T04:47:31,tf_bench,cc6a0de2-5080-405f-8c30-eb0b2787ffca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,31.41173816500003,0.0002647542762006,8.428514041788117e-06,42.5,0.0,4.7530388832092285,0.0003707049162201,0,4.144225600660968e-05,0.0004121471722267,Taiwan,TWN,taipei city,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5259,25.053,12.67477035522461,machine,N,1.0
2025-04-04T04:47:39,pt_bench,5c810ce7-011d-45a2-91bd-4f53137c75a0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.243213735999973,5.261652141647924e-05,8.427794344614356e-06,42.5,0.0,4.7530388832092285,7.367217653194437e-05,0,8.23679515836763e-06,8.1908971690312e-05,Taiwan,TWN,taipei city,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5259,25.053,12.67477035522461,machine,N,1.0
2025-04-04T04:48:55,tf_opt,3b6b0baa-2341-4fe2-ba42-887a1c41e318,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6980380740000101,5.866671927721631e-06,8.404515665031684e-06,42.5,0.0,4.7530388832092285,8.215838046528271e-06,0,9.169029995873052e-07,9.132741046115576e-06,Taiwan,TWN,taipei city,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5259,25.053,12.67477035522461,machine,N,1.0
2025-04-04T04:52:02,tf_opt,fe01f956-94a7-4180-b8ea-fdd16ac79935,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.058814264000034,1.732008723925661e-05,8.412651661741315e-06,42.5,0.0,4.7530388832092285,2.4253300891667352e-05,0,2.7091530517376373e-06,2.696245394340499e-05,Taiwan,TWN,taipei city,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5259,25.053,12.67477035522461,machine,N,1.0
2025-04-04T04:52:04,pt_opt,955aa1b2-eab2-4688-9765-f37ccddaa7a8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5139007950000405,4.306209123860758e-06,8.379456046298622e-06,42.5,0.0,4.7530388832092285,6.031224158333496e-06,0,6.723197423928028e-07,6.7035439007262984e-06,Taiwan,TWN,taipei city,,,Linux-6.1.85+-x86_64-with-glibc2.35,3.11.11,2.8.3,2,Intel(R) Xeon(R) CPU @ 2.20GHz,,,121.5259,25.053,12.67477035522461,machine,N,1.0
